SDO_time,epihi_jlinlin,psp_orbit,epilo_jlinlin,psp_ephem_features_HCI_R,psp_stonyhurst_lon,psp_footpoint_stonyhurst_lon,photo_captures_footprint,t_offset_s,epihi_jlinlin_offset,epilo_jlinlin_offset,t_offset_s_10x,epihi_jlinlin_offset_10x,epilo_jlinlin_offset_10x,parker_spiral_distance
2022-05-01 03:00:10.350,1.4196919e-09,11.0,0.001413382284892,0.7012407033333334,114.90952945867542,158.4161089123609,0,87421.34101555558,1.6388894714285713e-08,0.0006059042800359,28417.31445088583,2.95660048125e-09,0.0007115103378378378,113669257.80354333
2022-05-01 06:00:10.350,1.04104125e-09,11.0,0.0006191068840579,0.7003051955555555,114.87341895165568,154.36881436954255,0,87304.71437925925,1.9731642571428572e-08,0.0006153121771171,28373.921794071302,4.9102506625e-09,0.0007442810792792793,113495687.1762852
2022-05-01 09:00:10.349,9.8767335e-10,11.0,0.001719110147482,0.6993617872222223,114.83754623944054,152.80362655870024,0,87187.10280703705,1.8409288625e-08,0.0006329236888288,28330.18320779668,6.458081975e-09,0.0010012508820143886,113320732.83118671
2022-05-01 12:00:10.350,8.679842750000001e-10,11.0,0.0006469939568345,0.6984104763888889,114.80191816511802,153.0965361290947,0,87068.50605648148,1.5798423750000002e-08,0.0006456694568345,28286.099101642973,9.5227338625e-09,0.0009033150726618706,113144396.4065719
2022-05-01 15:00:10.351,1.14949605e-09,11.0,0.0009390200863309,0.6974512333333333,114.76652866995624,153.17522806520657,0,86948.92042222222,1.335035e-08,0.0005878428891891,28241.668602444002,1.1567338228571428e-08,0.0008697380436036037,112966674.409776
2022-05-01 18:00:10.353,3.32151695e-09,11.0,0.0007003809496402,0.6964840413888889,114.731395979976,151.10921031179393,0,86828.34382648148,1.0251143571428573e-08,0.0006212805531531,28196.8914473356,1.4717638942857143e-08,0.000678085194054054,112787565.7893424
2022-05-01 21:00:06.507,6.4874046499999996e-09,11.0,0.0005740400431654,0.6955088866666667,114.69651479461304,149.09137441404928,0,86706.77453777778,9.044901e-09,0.0005964643651079,28151.767506839446,1.9258857142857144e-08,0.00040257961744604316,112607070.02735779
2022-05-02 00:00:10.351,8.682584999999999e-09,11.0,0.0010128684892086,0.6945257425,114.6618843663775,147.75453091492574,0,86584.20923166667,9.2190325e-09,0.0006779054352517,28106.296065268863,1.9266069375000002e-08,0.0006493392563963964,112425184.26107545
2022-05-02 03:00:10.353,6.7011596e-09,11.0,0.0016503670246376,0.6935345827777777,114.6275176077583,147.95568556241906,0,86460.64465296295,8.7738808625e-09,0.0007896543288288,28060.476438412454,1.7232803125e-08,0.0006468328252252251,112241905.75364982
2022-05-02 06:00:10.353,1.0687066e-08,11.0,0.0003462875539568,0.6925353958333333,114.59340694026947,149.17273508717736,0,86336.07934722223,7.8041765625e-09,0.0007379290845323,28014.308615072776,1.4414326875e-08,0.0006319565368705036,112057234.4602911
2022-05-02 09:00:10.353,1.7765453000000003e-08,11.0,0.0005342842733812,0.6915281677777778,114.55955996320512,148.76040188413904,0,86210.51158296296,6.7567847375e-09,0.0004203620773381,27967.792485901096,1.1057644000000001e-08,0.000603850248201439,111871169.94360438
2022-05-02 12:00:10.351,1.97086375e-08,11.0,4.9538448201438846e-05,0.6905128602777777,114.52598351652478,149.88636410143306,0,86083.9365812963,5.6084722625e-09,0.0002866780126126,27920.926818153363,9.274923571428572e-09,0.0005758048378378378,111683707.27261345
2022-05-02 15:00:10.353,2.3235085e-08,11.0,0.0006711013884892,0.6894894663888889,114.49267760956312,151.51171980114194,0,85956.35347648147,4.852690771428571e-09,0.0002247519423423,27873.71183381244,9.104913928571429e-09,0.0006272898198198197,111494847.33524975
2022-05-02 18:00:10.353,1.6355102000000006e-08,11.0,0.0014533901079136,0.6884579452777778,114.45963921557298,150.17416132422727,0,85827.75717796297,4.088464857142857e-09,0.0001585588378378,27826.146196589747,9.019969928571428e-09,0.0007600228138489208,111304584.78635898
2022-05-02 21:00:06.507,9.632388e-09,11.0,0.0003130597266187,0.6874183027777777,114.42688276228708,150.64740389770256,0,85698.14841296295,3.409592685714286e-09,0.0001953207589928,27778.23072766398,8.121407842857144e-09,0.0008132231726618705,111112922.91065592
2022-05-03 00:00:10.352,8.4347325e-09,11.0,0.0002291332338129,0.6863704997222223,114.39440294532383,151.61522501379432,0,85567.52229870371,3.0137906625e-09,0.000145571309892,27729.96417864707,7.3005823125000006e-09,0.0004428537243243243,110919856.71458828
2022-05-03 03:00:10.354,9.888135e-09,11.0,0.0002741927282608,0.6853145002777778,114.3622081202164,150.2975584063677,0,85435.87436796297,2.5133729125e-09,0.0001272431969369,27681.345461684705,6.2529998e-09,0.00033851507927927933,110725381.84673882
